Date,SPY,IWM,EFA,EEM,TLT,LQD,HYG,EMB,TIP,GLD,GSG,IYR
2019-05-06,292.82,160.71,66.23,43.31,124,119.09,86.61,109.75,113.06,120.81,16.25,87.37
2019-05-07,287.93,157.53,65.07,42.46,124.95,119.08,86.09,109.17,113.12,121.21,15.96,85.78
2019-05-08,287.53,156.76,65.15,42.4,124.41,118.68,86.12,109.29,112.83,120.91,16.04,85.77
2019-05-09,286.66,156.19,64.85,41.73,124.92,118.79,85.99,108.96,113.02,121.2,15.96,85.97
2019-05-10,288.1,156.62,65.33,41.98,124.75,118.86,86.23,109.33,113.27,121.43,16.01,86.88
2019-05-13,280.86,151.63,63.81,40.58,125.73,118.93,85.44,108.45,113.51,122.67,15.86,86.78
2019-05-14,283.4,153.54,64.45,41.15,125.36,119.1,85.63,108.79,113.59,122.46,16.09,87.14
2019-05-15,285.06,154.04,64.68,41.23,126.13,119.43,85.71,109.19,113.82,122.39,16.24,87.71
2019-05-16,287.7,155,65.2,41.03,125.71,119.24,85.97,109.21,113.64,121.51,16.44,88.23
2019-05-17,285.84,152.84,64.77,40.29,125.99,119.25,85.94,108.96,113.53,120.65,16.31,87.98
2019-05-20,283.95,151.78,64.51,40.12,125.73,118.97,85.86,109.45,113.38,120.64,16.34,86.68
2019-05-21,286.51,153.82,64.94,40.63,125.53,119.07,86.13,109.58,113.44,120.36,16.34,87.41
2019-05-22,285.63,152.53,64.68,40.43,126.25,119.22,86.2,109.52,113.48,120.24,16.05,87.72
2019-05-23,282.14,149.39,64.09,39.91,127.67,119.48,85.77,109.37,113.72,121.17,15.62,87.84
2019-05-24,282.78,150.79,64.78,39.95,127.78,119.73,85.65,109.48,113.91,121.3,15.8,88.13
2019-05-27,282.78,150.79,64.78,39.95,127.78,119.73,85.65,109.48,113.91,121.3,15.8,88.13
2019-05-28,280.15,149.59,64.15,40.09,128.79,119.81,85.57,109.62,113.97,120.83,15.9,87.2
2019-05-29,278.27,148.34,63.74,40.35,129.09,119.86,85.34,109.56,114.17,120.87,15.86,86.16
2019-05-30,279.03,147.93,63.98,40.57,130.2,120.55,85.52,109.89,114.55,121.69,15.56,86.51
2019-05-31,275.27,145.86,63.4,40.71,131.83,120.83,84.9,109.89,115.27,123.33,15.01,86.87
2019-06-03,274.57,146.37,63.77,41.08,132.44,120.83,84.65,109.39,114.94,125.11,14.9,87.21
2019-06-04,280.53,150.16,64.5,41.17,130.93,120.87,85.5,110.05,114.71,125.15,15.05,86.93
2019-06-05,282.96,150.19,64.48,40.84,130.19,120.79,85.7,110.4,114.78,125.47,14.73,88.75
2019-06-06,284.8,149.8,64.74,40.86,130.61,121.02,85.88,110.82,114.71,125.88,15,88.88
2019-06-07,287.65,150.86,65.56,41.18,131.74,121.56,86.1,111.49,115.13,126.59,15.04,89.15
2019-06-10,288.97,151.75,65.74,41.61,130.5,121.12,86.23,111.35,114.51,125.33,15,88.88
2019-06-11,288.9,151.3,66.07,42.08,130.58,121.23,86.35,111.2,114.36,125.18,15.06,89.03
2019-06-12,288.39,151.47,65.58,41.63,130.68,121.41,86.15,111.11,114.42,125.83,14.74,89.32
2019-06-13,289.58,153.07,65.64,41.56,131.13,121.72,86.35,111.36,114.46,126.6,14.95,89.65
2019-06-14,289.26,151.73,65.16,41.1,131.46,121.77,86.29,111.27,114.28,126.56,15.03,89.8
2019-06-17,289.37,152.24,63.83,40.95,131.69,121.83,86.16,111.32,114.06,126.48,14.94,90.07
2019-06-18,292.4,154.01,64.68,41.94,132.35,122.64,86.76,112.45,114.53,127.12,15.18,89.91
2019-06-19,293.06,154.56,65.08,42.29,132.54,123.42,87.17,113.43,115.19,127.89,15.19,90.47
2019-06-20,295.86,155.29,65.65,42.91,132.89,124.09,87.61,113.94,115.84,131.11,15.53,90.87
2019-06-21,294,153.95,65.37,42.77,131.43,123.64,87.33,112.83,115.32,131.98,15.6,89.72
2019-06-24,293.64,152.08,65.51,42.71,132.41,123.95,87.32,113.05,115.54,133.94,15.64,89.16
2019-06-25,290.76,151.15,65.12,42.27,132.82,123.58,86.95,112.47,115.34,134.2,15.67,88.02
2019-06-26,290.47,150.8,65.2,42.67,131.97,123.33,86.91,112.66,115.23,132.97,15.88,86.36
2019-06-27,291.5,153.63,65.36,42.97,132.9,124.05,87.15,113.12,115.45,132.84,15.88,87.36
2019-06-28,293,155.5,65.73,42.91,132.81,124.37,87.18,113.29,115.49,133.2,15.65,87.31
2019-07-01,295.66,156.1,66.04,43.42,132.24,124.25,86.82,113.43,114.64,130.62,15.72,87.61
2019-07-02,296.43,155.15,66.23,43.31,133.26,124.59,87.01,113.63,114.7,133.41,15.33,88.98
2019-07-03,298.8,156.26,66.68,43.23,134.21,124.93,87.34,113.94,115,133.63,15.49,90.16
2019-07-04,298.8,156.26,66.68,43.23,134.21,124.93,87.34,113.94,115,133.63,15.49,90.16
2019-07-05,298.46,156.68,66.17,42.93,132.43,123.83,86.99,113.35,114.65,132.14,15.61,89.75
2019-07-08,296.82,155.19,65.79,42.67,132.61,123.66,86.82,113.19,114.67,131.29,15.54,90.04
2019-07-09,297.19,155.4,65.51,42.54,132.56,123.4,86.72,112.92,114.79,131.75,15.64,90.48
2019-07-10,298.61,155.67,65.74,42.9,131.83,123.68,86.96,113.1,114.99,133.83,16.07,90.96
2019-07-11,299.31,154.91,65.72,42.82,130.07,122.95,86.79,112.77,114.63,132.7,16.1,89.94
2019-07-12,300.65,156.11,65.8,42.85,130.22,123.07,86.93,113,114.83,133.53,16.14,89.78
2019-07-15,300.75,155.29,65.86,43.01,130.97,123.28,86.99,113.23,115.12,133.53,15.94,89.78
2019-07-16,299.71,155.24,65.59,42.95,130.58,123.02,86.81,113.17,114.93,132.4,15.73,89.57
2019-07-17,297.74,154.13,65.5,42.82,131.99,123.67,86.7,113.3,115.17,134.58,15.55,89.21
2019-07-18,298.83,154.71,65.7,43.08,132,123.96,86.74,113.51,115.41,136.48,15.39,89.23
2019-07-19,297.17,153.82,65.51,42.86,131.69,123.77,86.59,113.34,115.23,134.47,15.52,87.92
2019-07-22,297.9,153.68,65.58,42.87,131.94,124.15,86.88,113.74,115.26,134.45,15.49,87.76
2019-07-23,300.03,154.7,65.99,42.92,131.22,124.22,87.03,114.09,115.23,133.69,15.58,88.65
2019-07-24,301.44,157.26,66.04,42.99,131.79,124.57,87.1,114.35,115.26,134.37,15.49,88.9
2019-07-25,300,155.36,65.37,42.61,131.16,124.17,86.98,114.18,115.07,133.42,15.44,88.49
2019-07-26,302.01,157.2,65.5,42.7,131.47,124.34,87.17,114.12,114.99,133.64,15.44,88.79
2019-07-29,301.46,156.15,65.64,42.62,131.51,124.26,87.04,114.11,114.89,134.53,15.55,89.05
2019-07-30,300.72,157.84,64.88,42.29,131.83,124.22,87.08,113.92,115.06,134.98,15.65,89.69
2019-07-31,297.43,156.56,64.45,41.77,132.89,124.33,86.93,113.68,115.24,133.21,15.58,89.39
2019-08-01,294.84,154.29,64.27,40.95,135.26,124.99,86.52,113.75,115.39,136.41,15,89.3
2019-08-02,292.62,152.58,63.7,40.55,136.51,125.12,86.39,113.68,115.47,135.89,15.07,89.7
2019-08-05,283.82,148,62.11,39.05,138.87,125.21,85.49,112.56,115.87,137.79,14.91,88.09
2019-08-06,287.8,149.36,62.53,39.61,139.98,125.99,86.04,113.35,116.3,138.91,14.78,89.02
2019-08-07,287.97,149.32,62.77,39.79,140.03,125.97,86.03,113.92,116.36,141.02,14.56,89.95
2019-08-08,293.62,152.54,63.38,40.28,140.33,126.31,86.37,114.49,116.66,141.73,14.68,91.46
2019-08-09,291.62,150.62,62.94,39.87,140.05,125.94,86.25,114.43,116.54,141.26,14.85,91.45
2019-08-12,288.07,148.67,62.44,39.39,142.97,126.73,85.95,113.23,117.01,142.63,14.74,91.1
2019-08-13,292.55,150.27,63.03,39.89,142.48,126.63,86.33,113.07,116.82,141.78,15.03,91.2
2019-08-14,283.9,146.07,61.3,38.74,145.69,127,85.56,112.92,117.04,142.75,14.76,89.72
2019-08-15,284.65,145.49,61.51,39,147.31,127.62,85.81,113.37,117.56,143.7,14.69,90.71
2019-08-16,288.85,148.63,62.25,39.54,146.13,127.85,86.1,114.02,117.22,142.78,14.72,91.5
2019-08-19,292.33,150.13,62.63,39.7,144.04,127.43,86.35,113.56,116.78,141.11,14.86,92.19
2019-08-20,290.09,149.15,62.42,39.78,145.53,128.17,86.42,113.59,116.93,142.21,14.87,91.5
2019-08-21,292.45,150.38,62.86,40.16,144.56,128.4,86.79,113.92,116.81,141.76,14.9,91.84
2019-08-22,292.36,150.03,62.74,39.64,143.6,127.93,86.95,113.98,116.71,141.4,14.81,92.35
2019-08-23,284.85,145.43,61.96,39.05,145.96,128.4,86.55,114.03,117.38,144.17,14.6,91.08
2019-08-26,288,147.03,62.47,39.26,145.37,128.41,86.98,113.93,117.25,144.19,14.61,91.75
2019-08-27,286.87,144.85,62.42,39.33,147.61,129.1,86.94,114.25,117.8,145.57,14.74,91.4
2019-08-28,288.89,146.54,62.42,39.44,147.8,129.1,87.15,114.38,118.03,145.16,14.93,91.61
2019-08-29,292.58,149.11,62.96,39.88,147.24,128.82,87.24,114.64,118.1,144.12,15.02,92.34
2019-08-30,292.45,148.84,63.21,40.19,147.28,128.8,87.16,115.02,117.65,143.75,14.82,92.46
2019-09-02,292.45,148.84,63.21,40.19,147.28,128.8,87.16,115.02,117.65,143.75,14.82,92.46
2019-09-03,290.74,146.66,63.09,39.94,147.21,128.33,86.54,114.87,117.45,145.75,14.63,93.36
2019-09-04,294.04,147.84,63.98,40.61,147.43,128.57,86.72,115.59,117.74,146.66,15.05,94.09
2019-09-05,297.82,150.59,64.32,41.07,144.76,127.63,87.06,114.97,117.21,143.14,15.04,93.5
2019-09-06,298.05,149.9,64.53,41.25,145.79,128.09,87.14,115.38,117.31,141.92,15.06,93.68
2019-09-09,298.2,151.91,64.72,41.38,143.2,127.15,87.23,114.43,116.71,141.39,15.28,93.07
2019-09-10,298.13,153.85,64.83,41.41,140.69,126.08,87.28,113.58,116.04,140.18,15.3,92.08
2019-09-11,300.25,157,65.19,41.7,140.44,125.98,87.27,113.7,115.91,141.03,15.11,92.17
2019-09-12,301.29,157.04,65.57,42,139.52,125.81,87.32,113.92,115.82,141.32,15.03,92.62
2019-09-13,301.09,157.31,65.94,42.24,136.54,124.68,87.16,112.61,115.14,140.15,15.05,91.54
2019-09-16,300.16,157.9,65.35,41.91,138.28,125.31,87.47,113.09,115.83,141.32,16.07,92.48
2019-09-17,300.92,157.49,65.57,41.91,139.03,125.63,87.52,113.45,115.98,141.6,15.6,93.49
2019-09-18,301.1,156.52,65.49,41.74,139.62,125.94,87.47,113.46,115.62,140.71,15.5,93.16
2019-09-19,301.08,155.76,65.71,41.57,140.04,126.3,87.37,113.96,115.85,141.28,15.6,93.61
2019-09-20,298.28,155.43,65.56,41.61,141.89,127.17,87.48,114.47,116.49,142.95,15.57,93.57
2019-09-23,298.21,155.31,65.39,41.65,141.86,127.08,87.44,114.21,116.65,143.75,15.62,93.71
2019-09-24,295.87,152.43,65.14,41.21,143.57,127.48,87.32,113.48,116.91,144.51,15.36,92.93
2019-09-25,297.62,154.1,64.95,41.18,141.47,126.76,87.23,113.15,116.3,141.83,15.33,93
2019-09-26,297,152.38,65.19,41.17,142.38,127.03,87.17,113.38,116.37,141.79,15.32,93.76
2019-09-27,295.4,151.16,64.97,40.64,142.73,127.06,87.07,113.23,116.19,141.06,15.21,93.19
2019-09-30,296.77,151.34,65.21,40.87,143.08,127.48,87.17,113.35,116.29,138.87,15.05,93.54
2019-10-01,293.24,148.37,64.57,40.58,143.26,127.29,86.62,112.41,116.32,139.63,14.98,92.55
2019-10-02,288.06,147.25,63.25,40.27,143.61,127.24,86.11,112.39,116.32,141.26,14.78,92.19
2019-10-03,290.42,147.74,63.67,40.79,144.92,127.74,86.16,112.93,116.69,141.9,14.79,93.09
2019-10-04,294.35,149.14,64.17,40.97,145.99,128.27,86.43,113.92,117.05,141.9,14.88,93.59
2019-10-07,293.08,148.88,64.09,40.63,144.78,127.62,86.36,113.28,116.73,140.69,14.88,93.33
2019-10-08,288.53,146.46,63.49,40.34,145.17,127.51,86.04,113.17,116.62,141.92,14.84,92.85
2019-10-09,291.27,147.13,63.95,40.65,144.35,127.56,86.3,113.18,116.38,142.05,14.92,93.15
2019-10-10,293.24,147.72,64.4,41.07,142.2,126.81,86.41,112.99,116.01,140.81,15.01,93.33
2019-10-11,296.28,150.22,65.55,41.73,140.44,126.58,86.77,112.91,115.65,140.03,15.26,93.26
2019-10-14,295.95,149.67,65.28,41.55,141.46,127,86.83,112.96,115.84,140.59,15.09,93.28
2019-10-15,298.88,151.39,66.04,41.92,139.75,126.66,87.02,113.2,115.45,139.61,15.05,93.33
2019-10-16,298.4,151.55,66.14,42.04,139.92,126.8,86.95,113.02,115.63,140.41,15.12,93.4
2019-10-17,299.28,153.34,66.3,42.2,139.58,126.98,87.07,113.18,115.79,140.61,15.2,93.92
2019-10-18,297.97,152.61,66.27,41.98,139.58,127.14,87.09,113.28,115.97,140.46,15.16,94.67
2019-10-21,299.99,154.04,66.63,42.36,138.53,126.85,87.12,112.87,115.6,139.79,15.09,95.36
2019-10-22,299.01,154.21,66.47,42.39,139.34,127.07,87.14,113.28,115.95,140.2,15.15,95.05
2019-10-23,299.88,154.4,66.83,42.4,139.48,127.14,87.22,113.48,116.03,140.53,15.39,95.18
2019-10-24,300.37,154.18,66.95,42.4,139.2,127.42,87.32,113.48,116.1,141.53,15.47,95.06
2019-10-25,301.6,155,67.02,42.7,138.52,127.2,87.39,113.45,116.12,141.86,15.53,94.09
2019-10-28,303.3,156.34,67.32,42.95,137.26,126.82,87.38,113.27,115.56,140.64,15.46,93.58
2019-10-29,303.21,156.85,67.3,42.73,137.35,126.49,87.22,112.97,115.27,140.25,15.41,93.9
2019-10-30,304.14,156.33,67.58,42.92,139.36,126.94,87.11,113.09,115.7,141.02,15.32,94.42
2019-10-31,303.33,155.45,67.42,42.58,141.24,127.71,86.81,113.6,116.06,142.43,15.17,94.26
2019-11-01,306.14,158.1,68.02,43.22,140.56,127.49,86.82,113.6,116.21,142.56,15.55,94.19
2019-11-04,307.37,158.95,68.37,43.65,138.71,126.89,87,113.36,116.13,142.15,15.65,93.46
2019-11-05,307.03,159.15,68.24,43.9,137.15,126.16,86.91,112.54,115.91,139.85,15.75,91.94
2019-11-06,307.1,158.23,68.21,43.76,137.98,126.87,86.81,112.59,116.28,140.45,15.58,92.21
2019-11-07,308.18,158.65,68.42,44.08,135.48,125.88,86.77,112.2,115.63,138.27,15.57,91.33
2019-11-08,308.94,159.08,68.38,43.68,134.91,125.71,86.85,112.36,115.56,137.39,15.64,91.16
2019-11-11,308.35,158.78,68.29,43.37,135,125.75,86.8,112.27,115.62,137.06,15.51,91.37
2019-11-12,309,158.83,68.32,43.09,135.62,125.87,86.82,112.04,115.6,137.43,15.52,90.73
2019-11-13,309.1,158.15,68.08,42.76,136.5,126.17,86.73,111.87,115.7,137.98,15.55,91.47
2019-11-14,309.55,158.1,67.89,42.79,137.91,126.83,86.68,112.46,115.97,138.56,15.51,92.2
2019-11-15,311.79,158.92,68.32,43.13,137.76,126.85,86.94,112.55,115.83,138.21,15.61,92.69
2019-11-18,312.02,158.52,68.4,43.06,138.01,126.99,86.83,112.015,116.06,138.62,15.39,93.17
2019-11-19,311.93,159.11,68.31,43.15,139.16,127.24,86.52,111.77,116.27,138.69,15.21,93.29
2019-11-20,310.77,158.51,67.88,42.96,140.6,127.42,86.34,111.96,116.72,138.76,15.41,93.27
2019-11-21,310.27,157.73,67.79,42.87,139.72,127.12,86.36,111.97,116.46,138,15.62,91.99
2019-11-22,310.96,158.22,67.98,42.87,139.9,127.47,86.69,112.27,116.5,137.74,15.58,91.69
2019-11-25,313.37,161.58,68.52,43.3,140.31,127.91,86.92,112.26,116.63,137.08,15.61,92.05
2019-11-26,314.08,161.69,68.48,43.17,141.13,128.24,87.02,112.56,116.88,137.74,15.67,93.16
2019-11-27,315.48,162.83,68.66,43.22,140.72,128.23,87.13,112.4,116.65,137.01,15.6,93.46
2019-11-28,315.48,162.83,68.66,43.22,140.72,128.23,87.13,112.4,116.65,137.01,15.6,93.46
2019-11-29,314.31,161.77,68.18,42.54,140.42,127.97,86.94,112.12,116.38,137.86,15.23,93.2
2019-12-02,311.64,160.19,67.83,42.53,138.31,127.07,86.54,111.26,116.11,137.79,15.26,91.82
2019-12-03,309.55,159.68,67.58,42.31,141.21,128.05,86.42,111.48,116.83,139.11,15.29,92.38
2019-12-04,311.46,160.78,68.2,42.63,139.8,127.88,86.68,111.74,116.75,138.92,15.57,92.74
2019-12-05,312.02,160.94,68.07,42.82,139.12,127.74,86.81,112.07,116.58,139,15.59,92.82
2019-12-06,314.87,162.82,68.69,43.07,138.35,127.67,86.93,112.3,116.5,137.62,15.71,92.98
2019-12-09,313.88,162.51,68.33,42.9,138.65,127.65,86.93,112.6,116.53,137.58,15.68,93.17
2019-12-10,313.53,162.61,68.36,43.05,138.66,127.65,87.14,112.6,116.5,137.97,15.76,92.61
2019-12-11,314.42,162.56,68.72,43.68,139.75,128.15,87.32,113.35,116.91,138.92,15.67,91.71
2019-12-12,317.13,163.96,69.18,44.44,137.45,127.56,87.52,113.36,116.34,138.43,15.81,90.51
2019-12-13,317.32,163.33,69.66,44.42,139.04,128.39,87.61,113.78,116.81,139.05,15.88,90.6
2019-12-16,319.5,163.88,69.62,43.86,137.79,128.1,87.78,113.85,116.54,139.04,16.06,90.29
2019-12-17,319.57,164.7,69.22,44.26,137.6,128,88.05,114.27,116.7,139.01,16.15,89.52
2019-12-18,319.59,165.02,69.13,44.5,136.47,127.91,88.21,114.49,116.57,139.02,16.15,90.68
2019-12-19,320.9,165.73,69.13,44.52,136.47,127.7,87.85,113.66,116.65,139.38,16.17,91.43
2019-12-20,320.73,165.97,69.18,44.61,136.65,127.66,87.72,113.94,116.59,139.52,16.13,92
2019-12-23,321.22,166.3,69.29,44.67,136.45,127.72,87.76,114.07,116.39,139.95,16.17,91.48
2019-12-24,321.23,166.68,69.22,44.57,136.84,127.85,87.83,114.27,116.53,141.27,16.24,91.73
2019-12-25,321.23,166.68,69.22,44.57,136.84,127.85,87.83,114.27,116.53,141.27,16.24,91.73
2019-12-26,322.94,166.68,69.52,44.89,137.17,128.08,87.96,114.43,116.61,142.38,16.39,92.22
2019-12-27,322.86,165.86,69.64,45.07,137.32,128.26,87.92,114.74,116.65,142.33,16.38,92.47
2019-12-30,321.08,165.44,69.12,44.77,136.82,128.49,87.86,114.55,116.69,142.63,16.33,92.54
2019-12-31,321.86,165.67,69.44,44.87,135.48,127.96,87.94,114.56,116.57,142.9,16.21,93.08
2020-01-01,321.86,165.67,69.44,44.87,135.48,127.96,87.94,114.56,116.57,142.9,16.21,93.08
2020-01-02,324.87,165.78,70.14,45.78,137.015,128.23,88.31,114.7,117.14,143.95,16.29,92.05
2020-01-03,322.41,165.13,69.27,44.93,139.12,128.67,88.22,114.41,117.68,145.86,16.51,92.71
2020-01-06,323.64,165.35,69.54,44.82,138.33,128.24,88.13,114.18,117.38,147.39,16.51,92.79
2020-01-07,322.73,164.8,69.35,44.79,137.645,127.91,88.05,114.36,117.02,147.97,16.46,91.85
2020-01-08,324.45,165.31,69.55,45.05,136.74,127.73,88.13,114.66,116.91,146.86,16.15,92.07
2020-01-09,326.65,165.51,69.71,45.35,137.22,128.34,88.36,114.58,116.9,146.03,16.03,92.12
2020-01-10,325.71,164.89,69.45,45.59,138.44,128.7,88.39,114.6,117.25,146.91,16.02,92.92
2020-01-13,327.95,165.96,69.81,46.3,138.02,128.39,88.39,114.71,117.23,145.82,15.86,93.91
2020-01-14,327.45,166.57,69.88,46.04,138.73,128.55,88.38,114.68,117.39,145.69,15.95,93.55
2020-01-15,328.19,167.37,69.88,45.68,139.65,128.83,88.4,115.11,117.48,146.54,15.87,94.38
2020-01-16,330.92,169.53,70.17,45.97,139.21,129.01,88.43,115.35,117.29,146.31,15.85,95.08
2020-01-17,331.95,169.07,70.38,46.23,138.02,128.99,88.36,115.21,117.1,146.58,15.91,95.19
2020-01-20,331.95,169.07,70.38,46.23,138.02,128.99,88.36,115.21,117.1,146.58,15.91,95.19
2020-01-21,331.3,167.67,69.82,45.06,139.47,129.61,88.17,115.11,117.48,146.74,15.81,96.16
2020-01-22,331.34,167.56,69.96,45.43,139.96,129.68,88.33,115.2,117.4,146.79,15.58,95.61
2020-01-23,331.72,167.45,69.79,44.96,140.94,129.85,88.06,114.93,117.64,147.12,15.41,96.18
2020-01-24,328.77,165.39,69.49,44.6,142.08,130.07,87.69,114.78,117.9,147.98,15.15,95.96
2020-01-27,323.5,163.51,68.05,43.06,144.29,130.32,87.1,114.635,118.17,148.99,14.79,95.5
2020-01-28,326.89,164.87,68.69,43.42,143.16,130.25,87.85,115.18,117.99,147.66,14.92,95.91
2020-01-29,326.62,163.93,68.7,43.63,144.56,130.67,87.8,115.71,118.42,148.46,14.83,95.61
2020-01-30,327.68,163.93,68.64,42.98,144.58,130.75,87.89,115.63,118.55,148.47,14.68,95.73
2020-01-31,321.73,160.53,67.48,42.11,145.9,131.09,87.53,115.98,119.06,149.33,14.49,94.57
2020-02-03,324.12,162.32,67.64,42.58,145.54,130.65,87.15,115.54,118.65,148.36,14.16,94.86
2020-02-04,329.06,164.77,68.77,43.68,143.58,130.33,87.67,115.4,118.14,146.43,14.18,95.83
2020-02-05,332.86,167.31,69.43,43.93,142.01,130.25,88.03,115.44,117.79,146.61,14.44,95.85
2020-02-06,333.98,166.93,69.62,43.97,142.65,130.19,88.1,115.72,118.01,147.4,14.46,96.21
2020-02-07,332.2,164.88,68.96,43.36,144.43,130.69,87.97,115.72,118.49,147.79,14.37,96.17
2020-02-10,334.68,165.81,69.1,43.6,144.83,131,88.09,115.74,118.67,148.17,14.21,97.14
2020-02-11,335.26,166.96,69.57,44.17,144.1,130.81,88.15,115.69,118.32,147.66,14.3,97.93
2020-02-12,337.42,168.11,69.81,44.77,143.37,130.75,88.38,115.86,118.2,147.54,14.57,98.71
2020-02-13,337.06,168.55,69.32,44.18,143.92,130.66,88.41,115.89,118.45,148.38,14.58,99.38
2020-02-14,337.6,167.9,69.2,44.2,144.55,130.98,88.4,116.35,118.54,149,14.67,100.28
2020-02-17,337.6,167.9,69.2,44.2,144.55,130.98,88.4,116.35,118.54,149,14.67,100.28
2020-02-18,336.73,167.54,68.76,43.91,145.54,131.23,88.22,116.45,118.8,150.91,14.73,100.21
2020-02-19,338.34,168.4,68.99,44.23,145.53,131.05,88.26,116.68,118.75,151.79,14.92,98.95
2020-02-20,336.95,168.81,68.58,43.54,146.67,131.49,88.41,116.75,118.98,152.41,14.9,100.02
2020-02-21,333.48,167.1,68.26,43.29,148.04,131.75,88.33,117.01,119.2,154.7,14.8,100.21
2020-02-24,322.42,162.07,65.53,41.67,150.25,131.77,87.38,116.5,119.75,156.09,14.37,98.87
2020-02-25,312.65,156.31,64.45,41.34,151.05,131.9,86.77,115.78,119.55,153.3,14.11,96.22
2020-02-26,311.5,154.5,64.53,41.67,150.25,131.41,86.86,115.72,119.49,153.97,13.89,95.21
2020-02-27,297.51,149.06,62.62,40.67,151.88,130.71,85.69,114.28,119.84,154,13.55,90.22
2020-02-28,296.26,146.33,62.24,40.52,155.31,132.18,86.04,114.12,120.03,148.38,13.36,87.4
2020-03-02,309.09,151.03,63.04,41.4,153.94,131.7,86.31,114.62,120.31,149.2,13.74,91.61
2020-03-03,300.24,147.95,62.53,41.12,156.33,133.2,85.94,115.95,121.53,153.89,13.75,91.62
2020-03-04,312.86,152.16,64.4,41.85,154.67,133.39,87.12,116.81,121.35,154.16,13.72,95.12
2020-03-05,302.46,147.32,62.69,40.97,158.52,133.34,86.02,115.78,121.73,157.49,13.5,93.05
2020-03-06,297.46,144.4,61.75,40.13,166.77,134.27,85.05,115.3,122.54,157.55,12.83,91.47
2020-03-09,274.23,130.36,56.96,37.39,171.29,131.01,81.39,105.96,120.02,157.81,11.28,84.69
2020-03-10,288.42,134.43,59.06,39.29,162.51,128.06,82.64,107.19,116.58,154.48,11.81,87.96
2020-03-11,274.36,125.88,56.05,37.46,156.53,123.85,80.84,102.34,113.94,153.93,11.5,82.84
2020-03-12,248.11,111.97,49.89,33.71,157.5,117.94,77.61,97.3,113.67,147.79,10.91,74.77
2020-03-13,269.32,119.47,52.91,36.14,153.94,123.05,80.05,100.06,114.12,143.28,11.15,81.15
2020-03-16,239.85,103.62,47.45,31.63,163.91,121.3,75.65,95.44,113.33,141.64,10.25,67.46
2020-03-17,252.8,108.37,49.76,33.81,152.98,116.33,76.36,94.51,110.16,143.56,10,70.63
2020-03-18,240,99.97,46.91,30.89,144.35,110.51,72.99,85.8,108.81,140.7,9.43,63.68
2020-03-19,240.51,103.87,47.64,31.13,148.28,105.05,71.35,87.98,110.92,138.04,9.86,63.71
2020-03-20,228.8,101.4,47.05,31.36,159.43,106.74,69.75,91.09,115.86,140.11,9.64,60.92
2020-03-23,222.95,99.9,46.5,30.61,166,114.63,68.63,91.35,118.04,146.3,9.66,57.84
2020-03-24,243.15,109.04,50.44,32.91,162.91,116.98,71.46,94.2,118.11,153.4,9.94,62.47
2020-03-25,246.79,109.97,52.08,34.07,162.54,122.58,73.47,97.98,119.25,151.3,9.97,65.27
2020-03-26,261.2,116.81,54.41,35.36,163.34,122.68,76.83,99.6,119.86,153.24,9.82,70.11
2020-03-27,253.42,112.56,52.86,33.35,167.7,122.43,77.03,97.55,120.25,152.25,9.61,70.2
2020-03-30,261.65,115.04,53.93,33.9,166.32,123.92,77.69,97.42,118.34,152.92,9.35,71.6
2020-03-31,257.75,114.46,53.46,34.13,164.97,123.51,77.07,96.68,117.92,148.05,9.3,69.57
2020-04-01,246.15,106.66,51.09,32.67,167.04,121.41,74.58,93.85,118.46,149.45,9.13,64.98
2020-04-02,251.83,107.67,52.09,33.77,168.1,121.73,75.16,95.77,120.27,151.9,9.66,65.26
2020-04-03,248.19,104.62,50.9,33.13,168.5,121.1,73.55,95.6,121.33,152.65,10.18,64.24
2020-04-06,264.86,112.63,53.6,34.94,168.06,123.49,75.34,97.53,121.25,156.88,10.04,69.06
2020-04-07,265.13,112.92,53.9,35.12,166.3,123.68,75.34,98.09,121.17,156.04,9.92,69.73
2020-04-08,274.03,118.07,54.34,35.48,165.09,125.91,77.3,98.51,120.34,154.65,10.11,74.72
2020-04-09,278.2,123.72,55.57,35.35,165.39,131.83,82.36,101.35,121.53,158.69,9.87,78.88
2020-04-10,278.2,123.72,55.57,35.35,165.39,131.83,82.36,101.35,121.53,158.69,9.87,78.88
2020-04-13,275.66,120.37,55.04,35.4,163.88,130.55,81.18,101.15,121.75,161.41,9.88,75.67
2020-04-14,283.79,122.81,56.02,36.21,163.84,129.91,81.52,101.82,122.11,162.68,9.61,77.67
2020-04-15,277.76,117.8,54.27,35.28,168.18,130.78,80.76,99.8,122.24,161.85,9.36,74.73
2020-04-16,279.1,116.91,54.3,35.47,170.09,130.13,80.68,99.15,121.18,161.71,9.39,73.89
2020-04-17,286.64,122.06,55.74,36.26,167.81,130.56,81.09,99.85,120.6,158.57,9.34,76.09
